"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2229190","3.47","1042","16:0 Hexadecanoic (Palmitic)"
"2234511","","1042","14:0"
"8520961","","1042","22:1 Cetoleic"
"2258974","","1042","20:3 n-3"
"8528671","0.012","1042","14:0 Tetradecanoic (Myristic)"
"2222859","","1042","18:4 Octadecatetraenoic (Moroctic)"
"8530858","10.1","1042","16:0 Hexadecanoic (Palmitic)"
"2249048","","1042","8:0"
"2239988","","1042","20:2 n-6 c,c"
"2222585","","1042","22:2 Docosadienoic"
"8534689","0.072","1042","17:0 Heptadecanoic (Margaric)"
"2257641","","1042","18:3 n-3 c,c,c (ALA)"
"2241378","","1042","17:1"
"2247404","","1042","18:1 t"
"2266430","","1042","18:3 n-3 c,c,c (ALA)"
"2266661","","1042","20:3 n-3"
"2247476","","1042","11:0"
"8523524","0.044","1042","20:0 Eicosanoic (Arachidic)"
"2226923","0.032","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8532464","","1042","23:0 Tricosanoic"
"8533919","0.034","1042","22:4 Docosatetraenoic"
"8519455","0.002","1042","24:1 Tetracosaenoic (Nervonic)"
"2237884","","1042","12:0"
"8528786","12.3","1042","18:2 Octadecadienoic (Linoleic)"
"2224614","","1042","22:6 Docosahexaenoic"
"2223173","","1042","22:5 Docosapentaenoic"
"8531297","0.186","1042","18:3 Octadecatrienoic (Linolenic)"
"8522946","","1042","22:1 Cetoleic"
"2238777","0.003","1042","24:0 Tetracosanoic (Lignoceric)"
"2245499","","1042","15:0"
"2225934","","1042","21:0 Heneicosanoic"
"8519911","0.048","1042","14:1 trans-Tetradecenoic"
"2227482","0.004","1042","18:4 Octadecatetraenoic (Moroctic)"
"2237161","0.015","1042","10:0 Decanoic (Capric)"
"2204247","0.022","1042","17:1"
"2237528","0.025","1042","22:5 Docosapentaenoic"
"8517102","0.02","1042","Total Trans FA"
"2257569","","1042","20:3 n-6"
"2203976","","1042","18:3 g-Linolenic"
"2258957","","1042","17:0"
"2262534","0.001","1042","20:2 Eicosadienoic"
"2266967","0.0","1042","22:1 Cetoleic"
"8518861","0.009","1042","18:3 g-Linolenic"
"8522166","0.002","1042","22:1 Docosaenoic (Erucic)"
"2248821","","1042","24:1 c"
"8522739","0.008","1042","20:5 Eicosapentaenoic"
"8517302","0.002","1042","22:6 Docosahexaenoic"
"2252636","","1042","16:1 t"
"8520863","0.157","1042","17:0 Heptadecanoic (Margaric)"
"2228252","3.5","1042","16:0 Hexadecanoic (Palmitic)"
"2252744","","1042","17:1"
"2247353","","1042","15:1"
"2252468","","1042","16:1 c"
"2227219","0.005","1042","22:0 Docosanoic (Behenic)"
"8535383","","1042","7:0 Heptanoic (Enanthic)"
"2261386","0.002","1042","12:0 Dodecanoic (Lauric)"
"2222021","0.04","1042","Total Cis PUFA"
"2234077","","1042","22:4"
"8533194","0.0","1042","18:3 trans-Octadecatrienoic"
"2257890","","1042","15:0"
"2252765","","1042","20:5 n-3 (EPA)"
"2252735","","1042","11:0"
"2249386","","1042","17:1"
"2250115","","1042","20:4 undifferentiated"
"2231068","0.001","1042","10:0 Decanoic (Capric)"
"8520044","0.003","1042","21:0 Heneicosanoic"
"2236531","0.009","1042","15:0 Pentadecanoic"
"2271246","0.029","1042","15:0"
"2261606","0.003","1042","12:0 Dodecanoic (Lauric)"
"2224573","","1042","11:0 Undecanoic"
"2265692","","1042","8:0"
"9637389","0.397","1042","18:2 conj Linoleic"
"2236600","0.017","1042","18:2 trans-Octadecadienoic"
"8527412","0.27","1042","22:0 Docosanoic (Behenic)"
"2272697","","1042","12:0"
"8519655","0.012","1042","12:1 Dodecenoic"
"2270554","","1042","20:2 n-6 c,c"
"8534019","5.95","1042","Total Cis PUFA"
"2257181","","1042","22:4"
"2222436","0.001","1042","20:0 Eicosanoic (Arachidic)"
"2265577","","1042","15:1"
"8530921","7.36","1042","16:0 Hexadecanoic (Palmitic)"
"2245495","","1042","10:0"
"2255521","","1042","18:2 t not further defined"
"2246295","","1042","20:4 undifferentiated"
"2261117","0.112","1042","16:1 Hexadecenoic (Palmitoleic)"
"2269239","","1042","22:1 c"
"2262969","","1042","15:1 Pentadecenoic"
"2227289","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"2266921","","1042","24:0"
"2203693","","1042","20:1 trans-Eicosenoic"
"2228251","0.797","1042","18:0 Octadecanoic (Stearic)"
"8519008","0.019","1042","22:0 Docosanoic (Behenic)"
"2246956","","1042","20:2 n-6 c,c"
"9637685","0.0","1042","11:0 Undecanoic"
"8532778","","1042","18:4 Octadecatetraenoic (Moroctic)"
"8519294","0.001","1042","22:6 Docosahexaenoic"
"2247460","","1042","20:4 undifferentiated"
"2267449","0.001","1042","18:3 Octadecatrienoic (Linolenic)"
"2238704","","1042","20:3 5,8,11-Eicosatrienoic"
"2233787","","1042","20:3 n-3"
"8534483","0.002","1042","22:2 Docosadienoic"
"2247656","","1042","20:1"
"8518092","0.0","1042","18:3 g-Linolenic"
"2236530","","1042","20:3 5,8,11-Eicosatrienoic"
"2260684","","1042","24:0"
"8532945","","1042","20:1 trans-Eicosenoic"
"8532058","0.115","1042","17:0 Heptadecanoic (Margaric)"
"8518170","0.0","1042","21:0 Heneicosanoic"
"2223384","","1042","22:1 Docosaenoic (Erucic)"
"2239610","","1042","22:0"
"2266205","","1042","18:2 t not further defined"
"2260007","","1042","22:2"
"2202806","","1042","24:1 Tetracosaenoic (Nervonic)"
"2252414","","1042","22:4"
"2226661","0.002","1042","20:3 11,14,17-Eicosatrienoic"
"2258231","","1042","18:3 n-3 c,c,c (ALA)"
"8519504","0.926","1042","12:0 Dodecanoic (Lauric)"
"2266778","","1042","22:0"
"8534983","0.074","1042","17:0 Heptadecanoic (Margaric)"
"2233328","","1042","8:0"
"2258300","","1042","22:1 t"
"8527316","0.0","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2228180","0.02","1042","14:0 Tetradecanoic (Myristic)"
"2255412","","1042","24:1 c"
"2257689","","1042","18:1 t"
"2233160","","1042","20:5 n-3 (EPA)"
"2226651","0.183","1042","18:2 conj Linoleic"
"2223622","","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2250588","","1042","18:3i"
"2252467","","1042","16:1 t"
"2255398","","1042","20:1"
"2271152","0.008","1042","10:0"
"8523612","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2234067","","1042","22:0"
"2228327","","1042","22:4 Docosatetraenoic"
"2250819","","1042","18:3 n-3 c,c,c (ALA)"
"2273007","","1042","20:3 n-9"
"2202153","","1042","20:3 5,8,11-Eicosatrienoic"
"8529845","0.871","1042","18:0 Octadecanoic (Stearic)"
"2224627","","1042","Total Trans FA"
"2236910","0.006","1042","4:0 Butanoic (Butyric)"
"2254958","","1042","18:0"
"2272477","0.005","1042","12:0"
"2238918","4.08","1042","18:2 Octadecadienoic (Linoleic)"
"8532632","","1042","23:0 Tricosanoic"
"8534472","0.0","1042","18:4 Octadecatetraenoic (Moroctic)"
"8520725","0.04","1042","20:0 Eicosanoic (Arachidic)"
"2261455","0.565","1042","18:2 Octadecadienoic (Linoleic)"
"2204320","0.084","1042","18:1 t"
"2257739","","1042","6:0"
"2255058","","1042","20:2 n-6 c,c"
"2253496","","1042","20:3 n-3"
"2239472","","1042","17:0"
"8519476","0.104","1042","16:1 trans-Hexadecenoic"
"2246846","","1042","15:1"
"2256773","","1042","22:0"
"2258228","","1042","18:2 n-6 c,c"
"2261507","1.07","1042","18:1 Octadecenoic (incl. Oleic)"
"2271768","0.007","1042","16:1 t"
"2270158","","1042","22:5 n-3 (DPA)"
"2271523","0.006","1042","12:0"
"2259316","","1042","10:0"
"2238439","","1042","16:1 t"
"2228328","","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2269148","","1042","24:1 c"
"2250979","","1042","22:6 n-3 (DHA)"
"2246903","","1042","18:2 n-6 c,c"
"2268892","","1042","22:0"
"2224507","","1042","23:0 Tricosanoic"
"9638083","0.149","1042","17:1 Heptadecenoic (Margaroleic)"
"9637240","0.003","1042","22:1 Docosaenoic (Erucic)"
"8521730","17.7","1042","Total SFA"
"8531103","0.003","1042","22:2 Docosadienoic"
"2265241","","1042","20:2 n-6 c,c"
"2250873","","1042","22:1 c"
"2257714","","1042","8:0"
"2204316","0.005","1042","18:3 n-3 c,c,c (ALA)"
"8531992","0.178","1042","18:3 Octadecatrienoic (Linolenic)"
"2248734","","1042","16:1 c"
"8521415","","1042","22:3 Docosatrienoic"
"2261137","0.056","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2231997","","1042","20:5 n-3 (EPA)"
"2237110","0.006","1042","16:1 trans-Hexadecenoic"
"8523231","0.34","1042","15:0 Pentadecanoic"
"8531751","0.013","1042","14:1 Tetradecenoic (Myristoleic)"
"2260715","","1042","17:0"
"2235466","","1042","22:2"
"2268992","","1042","22:0"
"2222562","0.176","1042","18:1 Octadecenoic (incl. Oleic)"
"8528841","0.147","1042","22:0 Docosanoic (Behenic)"
"2227019","0.013","1042","10:0 Decanoic (Capric)"
"8532007","0.017","1042","22:1 Docosaenoic (Erucic)"
"8533378","0.073","1042","17:1 Heptadecenoic (Margaroleic)"
"2258839","","1042","17:0"
"2256431","","1042","18:2 t not further defined"
"2266290","","1042","16:1 t"
"2238693","0.014","1042","18:2 conj Linoleic"
"8534255","0.02","1042","18:2 trans-Octadecadienoic"
"8521542","0.704","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2272997","","1042","18:1 c"
"2254968","","1042","18:2 CLAs"
"2227475","0.869","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2263208","0.434","1042","16:1 Hexadecenoic (Palmitoleic)"
"2222577","0.002","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2260247","","1042","17:0"
"2257940","","1042","16:0"
"2265584","","1042","22:0"
"2231381","0.049","1042","20:0 Eicosanoic (Arachidic)"
"8533971","0.037","1042","22:4 Docosatetraenoic"
"2256167","","1042","18:0"
"2256685","","1042","17:1"
"2262546","0.01","1042","24:0 Tetracosanoic (Lignoceric)"
"2257305","","1042","18:3 n-6 c,c,c"
"2250750","","1042","17:1"
"2234771","","1042","10:0"
"8534921","0.0","1042","21:0 Heneicosanoic"
"2259772","","1042","12:0"
"2260629","","1042","18:2 t not further defined"
"2238370","","1042","15:0"
"8518747","8.15","1042","16:0 Hexadecanoic (Palmitic)"
"2259802","","1042","24:1 c"
"8530574","21.0","1042","Total Cis MUFA"
"2267629","0.0","1042","7:0 Heptanoic (Enanthic)"
"2202550","","1042","21:0 Heneicosanoic"
"2227129","0.664","1042","18:2 Octadecadienoic (Linoleic)"
"8517369","0.0","1042","22:2 Docosadienoic"
"2254592","","1042","18:4"
"2248464","","1042","20:1"
"8533671","0.237","1042","18:3 Octadecatrienoic (Linolenic)"
"2249312","","1042","18:2 t not further defined"
"8516673","0.005","1042","18:2 trans-Octadecadienoic"
"8519219","0.003","1042","18:3 trans-Octadecatrienoic"
"2226214","","1042","18:4 Octadecatetraenoic (Moroctic)"
"8517283","0.002","1042","18:2 conj Linoleic"
"8527490","0.34","1042","20:0 Eicosanoic (Arachidic)"
"2231892","","1042","15:0"
"8528132","72.8","1042","Total Cis MUFA"
"8519438","0.103","1042","18:3 Octadecatrienoic (Linolenic)"
"2231962","","1042","6:0"
"2224354","","1042","22:0 Docosanoic (Behenic)"
"2241466","","1042","18:3 n-6 c,c,c"
"2249240","","1042","17:0"
"2237516","0.341","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8518644","0.01","1042","18:3 g-Linolenic"
"2267581","0.009","1042","18:2 Octadecadienoic (Linoleic)"
"8532614","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2258628","","1042","20:5 n-3 (EPA)"
"2257301","","1042","18:1 c"
"2228264","","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"8523238","0.964","1042","12:0 Dodecanoic (Lauric)"
"2256861","","1042","22:2"
"8522749","1.41","1042","Total Cis PUFA"
"8521014","0.044","1042","17:1 Heptadecenoic (Margaroleic)"
"2259205","","1042","18:1 t"
"2222753","0.002","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8519976","0.048","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2257158","","1042","17:0"
"2221655","","1042","22:3 Docosatrienoic"
"8530088","2.24","1042","16:0 Hexadecanoic (Palmitic)"
"2266910","","1042","18:2 CLAs"
"2203855","0.02","1042","15:0 Pentadecanoic"
"2226765","6.38","1042","16:0 Hexadecanoic (Palmitic)"
"2261697","0.0","1042","24:1 Tetracosaenoic (Nervonic)"
"2228801","3.65","1042","16:0 Hexadecanoic (Palmitic)"
"2245557","","1042","16:1 c"
"2238581","2.74","1042","18:2 Octadecadienoic (Linoleic)"
"8520215","5.98","1042","18:1 Octadecenoic (incl. Oleic)"
"2223159","","1042","20:2 Eicosadienoic"
"8533338","6.7","1042","Total Cis PUFA"
"8520055","0.316","1042","15:0 Pentadecanoic"
"8518939","0.02","1042","22:0 Docosanoic (Behenic)"
"8519287","0.057","1042","17:1 Heptadecenoic (Margaroleic)"
"2239466","","1042","22:0"
"8534673","0.001","1042","6:0 Hexanoic (Caproic)"
"8519460","2.9","1042","14:0 Tetradecanoic (Myristic)"
"2254975","","1042","20:3 n-3"
"8530028","2.51","1042","16:0 Hexadecanoic (Palmitic)"
"8523830","0.017","1042","12:1 Dodecenoic"
"2202900","0.003","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8517734","0.0","1042","22:1 Cetoleic"
"2262465","8.36","1042","18:1 Octadecenoic (incl. Oleic)"
"8521401","0.048","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2226722","0.036","1042","22:1 Docosaenoic (Erucic)"
"8532271","0.032","1042","10:0 Decanoic (Capric)"
"8528545","0.114","1042","22:0 Docosanoic (Behenic)"
"2256184","","1042","22:2"
"2268782","","1042","8:0"
"2271171","0.166","1042","14:0"
"8520634","","1042","15:1 Pentadecenoic"
"2249397","","1042","18:4"
"2257451","","1042","18:2 t not further defined"
"2246549","","1042","4:0"
"2257259","","1042","24:1 c"
"2227665","0.008","1042","20:2 Eicosadienoic"
"2272995","","1042","18:0"
"8518412","0.005","1042","20:2 Eicosadienoic"
"8527675","0.154","1042","24:0 Tetracosanoic (Lignoceric)"
"2237861","","1042","22:2"
"2247969","","1042","20:5 n-3 (EPA)"
"8533828","0.003","1042","4:0 Butanoic (Butyric)"
"2258425","","1042","17:1"
"8520373","0.0","1042","20:1 trans-Eicosenoic"
"8522857","0.016","1042","22:5 Docosapentaenoic"
"8517573","0.0","1042","18:3 trans-Octadecatrienoic"
"2267930","0.0","1042","20:1 trans-Eicosenoic"
"8521925","0.042","1042","20:0 Eicosanoic (Arachidic)"
"2222217","0.012","1042","8:0 Octanoic (Caprylic)"
"2272234","0.099","1042","17:1"
"8517996","0.0","1042","9:0 Nonanoic (Pelargonic)"
"8533520","","1042","7:0 Heptanoic (Enanthic)"
"8531876","0.11","1042","Total Trans FA"
"2254245","","1042","20:3 n-3"
"2246494","","1042","12:0"
"2238594","0.003","1042","20:5 Eicosapentaenoic"
"8518496","0.023","1042","12:1 Dodecenoic"
"2245629","","1042","22:4"
"8531547","0.038","1042","22:4 Docosatetraenoic"
"8520495","0.178","1042","18:2 trans-Octadecadienoic"
"8530959","0.016","1042","22:0 Docosanoic (Behenic)"
"2271522","0.006","1042","10:0"
"2263332","0.011","1042","15:0 Pentadecanoic"
"2221663","","1042","5:0 Pentanoic (Valeric)"
"8521265","","1042","22:3 Docosatrienoic"
"8532541","","1042","7:0 Heptanoic (Enanthic)"
"2253750","","1042","20:1"
"2254654","","1042","18:3i"
"2227229","0.001","1042","6:0 Hexanoic (Caproic)"
"2202012","0.044","1042","24:0 Tetracosanoic (Lignoceric)"
"8520153","0.0","1042","7:0 Heptanoic (Enanthic)"
"2241491","","1042","17:0"
"2266787","","1042","24:1 c"
"2260735","","1042","22:2"
"2263652","","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2234845","","1042","8:0"
"2247428","","1042","18:0"
"2229052","0.961","1042","18:0 Octadecanoic (Stearic)"
"2258336","","1042","16:1 t"
"8519305","0.002","1042","22:1 Docosaenoic (Erucic)"
"2238440","","1042","16:1 c"
"2225031","","1042","7:0 Heptanoic (Enanthic)"
"2255053","","1042","18:3 n-6 c,c,c"
"8527348","7.72","1042","18:3 Octadecatrienoic (Linolenic)"
"8519389","0.0","1042","9:0 Nonanoic (Pelargonic)"
"2227037","0.006","1042","18:3 g-Linolenic"
"8516661","0.004","1042","15:0 Pentadecanoic"
"2247744","","1042","20:3 n-6"
"2233105","","1042","24:0"
"8521413","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2258272","","1042","20:1"
"8522928","0.632","1042","4:0 Butanoic (Butyric)"
"2260159","","1042","18:1 c"
"2231042","0.002","1042","20:5 Eicosapentaenoic"
"2233257","","1042","18:1 t"
"8522066","6.02","1042","18:1 Octadecenoic (incl. Oleic)"
"2223265","","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2264908","","1042","16:1 t"
"2238986","0.006","1042","20:5 Eicosapentaenoic"
"8533698","0.011","1042","14:1 Tetradecenoic (Myristoleic)"
"8531752","0.002","1042","14:1 trans-Tetradecenoic"
"2234439","","1042","16:1 t"
"8527319","0.151","1042","24:0 Tetracosanoic (Lignoceric)"
"8520428","0.005","1042","20:2 Eicosadienoic"
"2226329","","1042","20:3 5,8,11-Eicosatrienoic"
"8518625","0.0","1042","15:1 Pentadecenoic"
"8523146","1.01","1042","Total Trans FA"
"2228655","0.09","1042","8:0 Octanoic (Caprylic)"
"8532924","0.017","1042","15:0 Pentadecanoic"
"8517329","0.001","1042","8:0 Octanoic (Caprylic)"
"8522911","0.007","1042","24:0 Tetracosanoic (Lignoceric)"
"2272691","","1042","22:6 n-3 (DHA)"
"2252420","","1042","10:0"
"2236984","0.251","1042","14:0 Tetradecanoic (Myristic)"
"2268996","","1042","20:3 n-3"
"2266163","","1042","22:1 c"
"2267351","0.0","1042","6:0 Hexanoic (Caproic)"
"8521426","0.307","1042","8:0 Octanoic (Caprylic)"
"2247400","","1042","20:1"
"2245689","","1042","20:3 n-9"
"8531832","0.003","1042","16:1 trans-Hexadecenoic"
"2228826","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2271998","0.009","1042","12:0"
"8519827","0.0","1042","11:0 Undecanoic"
"8531685","3.56","1042","18:0 Octadecanoic (Stearic)"
"2233562","","1042","22:4"
"2222020","0.22","1042","Total Cis MUFA"
"2256524","","1042","22:1 c"
"8529779","0.249","1042","16:1 Hexadecenoic (Palmitoleic)"
"2266500","","1042","16:1 c"
"2238980","0.067","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8517945","0.0","1042","20:1 trans-Eicosenoic"
"2237898","","1042","20:0"
"8534329","0.016","1042","18:2 trans-Octadecadienoic"
"2201989","","1042","15:1 Pentadecenoic"
"2263949","0.052","1042","20:0 Eicosanoic (Arachidic)"
"8527583","27.2","1042","18:1 Octadecenoic (incl. Oleic)"
"2223148","","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8519385","0.018","1042","22:0 Docosanoic (Behenic)"
"2264868","","1042","18:2 CLAs"
"2203335","0.026","1042","6:0 Hexanoic (Caproic)"
"8534309","0.0","1042","7:0 Heptanoic (Enanthic)"
"2272012","0.0","1042","24:0"
"2270443","","1042","24:0"
"2235528","","1042","11:0"
"2250091","","1042","15:1"
"2202675","0.021","1042","8:0 Octanoic (Caprylic)"
"8517419","0.001","1042","20:5 Eicosapentaenoic"
"8519673","0.008","1042","18:3 g-Linolenic"
"9637573","0.0585","1042","12:1 Dodecenoic"
"2257167","","1042","18:3 n-3 c,c,c (ALA)"
"8532523","0.241","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8530850","0.072","1042","17:0 Heptadecanoic (Margaric)"
"2237351","","1042","11:0 Undecanoic"
"2245524","","1042","20:4 undifferentiated"
"2238965","0.478","1042","16:1 Hexadecenoic (Palmitoleic)"
"2267261","0.003","1042","22:5 Docosapentaenoic"
"8530713","0.021","1042","22:5 Docosapentaenoic"
"8534068","0.078","1042","17:1 Heptadecenoic (Margaroleic)"
"2246286","","1042","22:4"
"8527768","20.9","1042","18:1 Octadecenoic (incl. Oleic)"
"8519221","0.0","1042","20:1 trans-Eicosenoic"
"2257120","","1042","22:4"
"2231890","","1042","12:0"
"2247190","","1042","18:4"
"8517150","0.0","1042","24:1 Tetracosaenoic (Nervonic)"
"2234863","","1042","18:3i"
"2259943","","1042","6:0"
"8535116","0.019","1042","15:0 Pentadecanoic"
"2247636","","1042","22:1 t"
"8527579","11.3","1042","16:0 Hexadecanoic (Palmitic)"
"2249669","","1042","20:5 n-3 (EPA)"
"2250095","","1042","17:0"
"8521457","0.048","1042","14:1 trans-Tetradecenoic"
"2262485","","1042","6:0 Hexanoic (Caproic)"
"8531110","","1042","21:0 Heneicosanoic"
"8518213","0.0","1042","4:0 Butanoic (Butyric)"
"2238755","0.039","1042","18:2 conj Linoleic"
"2234658","","1042","20:4 undifferentiated"
"2237249","0.032","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2265040","","1042","18:1 t"
"2249301","","1042","14:0"
"2262979","","1042","18:3 g-Linolenic"
"2225246","0.003","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"9638205","2.9","1042","Total Cis PUFA"
"9637713","0.0","1042","22:1 Cetoleic"
"2238992","0.012","1042","22:5 Docosapentaenoic"
"2263889","0.001","1042","24:1 Tetracosaenoic (Nervonic)"
"8520901","0.293","1042","8:0 Octanoic (Caprylic)"
"8521548","0.003","1042","18:3 trans-Octadecatrienoic"
"2224335","0.005","1042","18:1 Octadecenoic (incl. Oleic)"
"2221522","0.092","1042","18:0 Octadecanoic (Stearic)"
"2253140","","1042","16:1 c"
"8532361","10.4","1042","18:1 Octadecenoic (incl. Oleic)"
"2227196","6.49","1042","16:0 Hexadecanoic (Palmitic)"
"8531358","7.34","1042","Total Cis PUFA"
"8533496","","1042","11:0 Undecanoic"
"2268736","","1042","12:0"
"2248135","","1042","22:1 t"
"2239048","0.004","1042","22:0 Docosanoic (Behenic)"
"2224508","","1042","24:0 Tetracosanoic (Lignoceric)"
"8532021","0.004","1042","8:0 Octanoic (Caprylic)"
"8521783","0.011","1042","20:5 Eicosapentaenoic"
"2228097","","1042","6:0 Hexanoic (Caproic)"
"2222565","0.022","1042","18:2 Octadecadienoic (Linoleic)"
"2227604","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"2265437","","1042","15:1"
"8533269","0.0","1042","18:3 trans-Octadecatrienoic"
"2269000","","1042","20:5 n-3 (EPA)"
"2225945","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"8534999","0.127","1042","20:2 Eicosadienoic"
"2228250","0.264","1042","16:1 Hexadecenoic (Palmitoleic)"
"8528311","73.2","1042","18:1 Octadecenoic (incl. Oleic)"
"2233422","","1042","18:2 n-6 c,c"
"2252418","","1042","6:0"
"2233293","","1042","16:1 c"
"2227211","0.025","1042","20:0 Eicosanoic (Arachidic)"
"2231301","0.09","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8533351","0.001","1042","12:1 Dodecenoic"
"8534178","2.68","1042","18:0 Octadecanoic (Stearic)"
